Sex,PA,Subzone,AG,Floor Area,Population,Time
Male,Ang Mo Kio,Chong Boon,75 - 79,> 120,20,2022
Male,Ang Mo Kio,Chong Boon,80 - 84,Total*,410,2022
Male,Ang Mo Kio,Chong Boon,80 - 84,? 60,20,2022
Male,Ang Mo Kio,Chong Boon,80 - 84,> 60 - 80,150,2022
Male,Ang Mo Kio,Chong Boon,80 - 84,> 80 - 100,170,2022
Male,Ang Mo Kio,Chong Boon,80 - 84,> 100 - 120,30,2022
Male,Ang Mo Kio,Chong Boon,80 - 84,> 120,10,2022
Male,Ang Mo Kio,Chong Boon,85 - 89,Total*,170,2022
Male,Ang Mo Kio,Chong Boon,85 - 89,? 60,10,2022
Male,Ang Mo Kio,Chong Boon,85 - 89,> 60 - 80,50,2022
Male,Ang Mo Kio,Chong Boon,85 - 89,> 80 - 100,70,2022
Male,Ang Mo Kio,Chong Boon,85 - 89,> 100 - 120,20,2022
Male,Ang Mo Kio,Chong Boon,85 - 89,> 120,0,2022
Male,Ang Mo Kio,Chong Boon,90 & Over,Total*,70,2022
Male,Ang Mo Kio,Chong Boon,90 & Over,? 60,0,2022
Male,Ang Mo Kio,Chong Boon,90 & Over,> 60 - 80,20,2022
Male,Ang Mo Kio,Chong Boon,90 & Over,> 80 - 100,30,2022
Male,Ang Mo Kio,Chong Boon,90 & Over,> 100 - 120,10,2022
Male,Ang Mo Kio,Chong Boon,90 & Over,> 120,0,2022
Male,Ang Mo Kio,Kebun Bahru,0 - 4,Total*,300,2022
Male,Ang Mo Kio,Kebun Bahru,0 - 4,? 60,40,2022
Male,Ang Mo Kio,Kebun Bahru,0 - 4,> 60 - 80,100,2022
Male,Ang Mo Kio,Kebun Bahru,0 - 4,> 80 - 100,100,2022
Male,Ang Mo Kio,Kebun Bahru,0 - 4,> 100 - 120,20,2022
Male,Ang Mo Kio,Kebun Bahru,0 - 4,> 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,15 - 19,Total*,450,2022
Male,Ang Mo Kio,Kebun Bahru,15 - 19,? 60,40,2022
Male,Ang Mo Kio,Kebun Bahru,15 - 19,> 60 - 80,160,2022
Male,Ang Mo Kio,Kebun Bahru,15 - 19,> 80 - 100,130,2022
Male,Ang Mo Kio,Kebun Bahru,15 - 19,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,15 - 19,> 120,90,2022
Male,Ang Mo Kio,Kebun Bahru,20 - 24,Total*,560,2022
Male,Ang Mo Kio,Kebun Bahru,20 - 24,? 60,70,2022
Male,Ang Mo Kio,Kebun Bahru,20 - 24,> 60 - 80,190,2022
Male,Ang Mo Kio,Kebun Bahru,20 - 24,> 80 - 100,190,2022
Male,Ang Mo Kio,Kebun Bahru,20 - 24,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,20 - 24,> 120,80,2022
Male,Ang Mo Kio,Kebun Bahru,25 - 29,Total*,650,2022
Male,Ang Mo Kio,Kebun Bahru,25 - 29,? 60,70,2022
Male,Ang Mo Kio,Kebun Bahru,25 - 29,> 60 - 80,230,2022
Male,Ang Mo Kio,Kebun Bahru,25 - 29,> 80 - 100,210,2022
Male,Ang Mo Kio,Kebun Bahru,25 - 29,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,25 - 29,> 120,100,2022
Male,Ang Mo Kio,Kebun Bahru,30 - 34,Total*,650,2022
Male,Ang Mo Kio,Kebun Bahru,30 - 34,? 60,50,2022
Male,Ang Mo Kio,Kebun Bahru,30 - 34,> 60 - 80,250,2022
Male,Ang Mo Kio,Kebun Bahru,30 - 34,> 80 - 100,240,2022
Male,Ang Mo Kio,Kebun Bahru,30 - 34,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,30 - 34,> 120,80,2022
Male,Ang Mo Kio,Kebun Bahru,35 - 39,Total*,600,2022
Male,Ang Mo Kio,Kebun Bahru,35 - 39,? 60,50,2022
Male,Ang Mo Kio,Kebun Bahru,35 - 39,> 60 - 80,240,2022
Male,Ang Mo Kio,Kebun Bahru,35 - 39,> 80 - 100,200,2022
Male,Ang Mo Kio,Kebun Bahru,35 - 39,> 100 - 120,40,2022
Male,Ang Mo Kio,Kebun Bahru,35 - 39,> 120,70,2022
Male,Ang Mo Kio,Kebun Bahru,40 - 44,Total*,750,2022
Male,Ang Mo Kio,Kebun Bahru,40 - 44,? 60,60,2022
Male,Ang Mo Kio,Kebun Bahru,40 - 44,> 60 - 80,270,2022
Male,Ang Mo Kio,Kebun Bahru,40 - 44,> 80 - 100,270,2022
Male,Ang Mo Kio,Kebun Bahru,40 - 44,> 100 - 120,50,2022
Male,Ang Mo Kio,Kebun Bahru,40 - 44,> 120,90,2022
Male,Ang Mo Kio,Kebun Bahru,45 - 49,Total*,770,2022
Male,Ang Mo Kio,Kebun Bahru,45 - 49,? 60,60,2022
Male,Ang Mo Kio,Kebun Bahru,45 - 49,> 60 - 80,300,2022
Male,Ang Mo Kio,Kebun Bahru,45 - 49,> 80 - 100,250,2022
Male,Ang Mo Kio,Kebun Bahru,45 - 49,> 100 - 120,60,2022
Male,Ang Mo Kio,Kebun Bahru,45 - 49,> 120,110,2022
Male,Ang Mo Kio,Kebun Bahru,50 - 54,Total*,810,2022
Male,Ang Mo Kio,Kebun Bahru,50 - 54,? 60,80,2022
Male,Ang Mo Kio,Kebun Bahru,50 - 54,> 60 - 80,310,2022
Male,Ang Mo Kio,Kebun Bahru,50 - 54,> 80 - 100,260,2022
Male,Ang Mo Kio,Kebun Bahru,50 - 54,> 100 - 120,40,2022
Male,Ang Mo Kio,Kebun Bahru,50 - 54,> 120,120,2022
Male,Ang Mo Kio,Kebun Bahru,55 - 59,Total*,880,2022
Male,Ang Mo Kio,Kebun Bahru,55 - 59,? 60,110,2022
Male,Ang Mo Kio,Kebun Bahru,55 - 59,> 60 - 80,370,2022
Male,Ang Mo Kio,Kebun Bahru,55 - 59,> 80 - 100,270,2022
Male,Ang Mo Kio,Kebun Bahru,55 - 59,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,55 - 59,> 120,100,2022
Male,Ang Mo Kio,Kebun Bahru,60 - 64,Total*,850,2022
Male,Ang Mo Kio,Kebun Bahru,60 - 64,? 60,110,2022
Male,Ang Mo Kio,Kebun Bahru,60 - 64,> 60 - 80,340,2022
Male,Ang Mo Kio,Kebun Bahru,60 - 64,> 80 - 100,270,2022
Male,Ang Mo Kio,Kebun Bahru,60 - 64,> 100 - 120,40,2022
Male,Ang Mo Kio,Kebun Bahru,60 - 64,> 120,90,2022
Male,Ang Mo Kio,Kebun Bahru,65 - 69,Total*,780,2022
Male,Ang Mo Kio,Kebun Bahru,65 - 69,? 60,110,2022
Male,Ang Mo Kio,Kebun Bahru,65 - 69,> 60 - 80,290,2022
Male,Ang Mo Kio,Kebun Bahru,65 - 69,> 80 - 100,250,2022
Male,Ang Mo Kio,Kebun Bahru,65 - 69,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,65 - 69,> 120,90,2022
Male,Ang Mo Kio,Kebun Bahru,70 - 74,Total*,700,2022
Male,Ang Mo Kio,Kebun Bahru,70 - 74,? 60,90,2022
Male,Ang Mo Kio,Kebun Bahru,70 - 74,> 60 - 80,240,2022
Male,Ang Mo Kio,Kebun Bahru,70 - 74,> 80 - 100,220,2022
Male,Ang Mo Kio,Kebun Bahru,70 - 74,> 100 - 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,70 - 74,> 120,90,2022
Male,Ang Mo Kio,Kebun Bahru,75 - 79,Total*,460,2022
Male,Ang Mo Kio,Kebun Bahru,75 - 79,? 60,50,2022
Male,Ang Mo Kio,Kebun Bahru,75 - 79,> 60 - 80,180,2022
Male,Ang Mo Kio,Kebun Bahru,75 - 79,> 80 - 100,140,2022
Male,Ang Mo Kio,Kebun Bahru,75 - 79,> 100 - 120,10,2022
Male,Ang Mo Kio,Kebun Bahru,75 - 79,> 120,60,2022
Male,Ang Mo Kio,Kebun Bahru,80 - 84,Total*,290,2022
Male,Ang Mo Kio,Kebun Bahru,80 - 84,? 60,30,2022
Male,Ang Mo Kio,Kebun Bahru,80 - 84,> 60 - 80,120,2022
Male,Ang Mo Kio,Kebun Bahru,80 - 84,> 80 - 100,80,2022
Male,Ang Mo Kio,Kebun Bahru,80 - 84,> 100 - 120,10,2022
Male,Ang Mo Kio,Kebun Bahru,80 - 84,> 120,40,2022
Male,Ang Mo Kio,Kebun Bahru,85 - 89,Total*,140,2022
Male,Ang Mo Kio,Kebun Bahru,85 - 89,? 60,20,2022
Male,Ang Mo Kio,Kebun Bahru,85 - 89,> 60 - 80,40,2022
Male,Ang Mo Kio,Kebun Bahru,85 - 89,> 80 - 100,40,2022
Male,Ang Mo Kio,Kebun Bahru,85 - 89,> 100 - 120,0,2022
Male,Ang Mo Kio,Kebun Bahru,85 - 89,> 120,30,2022
Male,Ang Mo Kio,Kebun Bahru,90 & Over,Total*,60,2022
Male,Ang Mo Kio,Kebun Bahru,90 & Over,? 60,10,2022
Male,Ang Mo Kio,Kebun Bahru,90 & Over,> 60 - 80,20,2022
Male,Ang Mo Kio,Kebun Bahru,90 & Over,> 80 - 100,20,2022
Male,Ang Mo Kio,Kebun Bahru,90 & Over,> 120,20,2022
Male,Ang Mo Kio,Sembawang Hills,0 - 4,Total*,90,2022
Male,Ang Mo Kio,Sembawang Hills,0 - 4,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,0 - 4,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,0 - 4,> 80 - 100,0,2022
Male,Ang Mo Kio,Sembawang Hills,0 - 4,> 100 - 120,0,2022
Male,Ang Mo Kio,Sembawang Hills,0 - 4,> 120,80,2022
Male,Ang Mo Kio,Sembawang Hills,15 - 19,Total*,210,2022
Male,Ang Mo Kio,Sembawang Hills,15 - 19,> 60 - 80,10,2022
Male,Ang Mo Kio,Sembawang Hills,15 - 19,> 80 - 100,0,2022
Male,Ang Mo Kio,Sembawang Hills,15 - 19,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,15 - 19,> 120,200,2022
Male,Ang Mo Kio,Sembawang Hills,20 - 24,Total*,230,2022
Male,Ang Mo Kio,Sembawang Hills,20 - 24,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,20 - 24,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,20 - 24,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,20 - 24,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,20 - 24,> 120,200,2022
Male,Ang Mo Kio,Sembawang Hills,25 - 29,Total*,220,2022
Male,Ang Mo Kio,Sembawang Hills,25 - 29,> 60 - 80,10,2022
Male,Ang Mo Kio,Sembawang Hills,25 - 29,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,25 - 29,> 100 - 120,20,2022
Male,Ang Mo Kio,Sembawang Hills,25 - 29,> 120,180,2022
Male,Ang Mo Kio,Sembawang Hills,30 - 34,Total*,180,2022
Male,Ang Mo Kio,Sembawang Hills,30 - 34,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,30 - 34,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,30 - 34,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,30 - 34,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,30 - 34,> 120,150,2022
Male,Ang Mo Kio,Sembawang Hills,35 - 39,Total*,130,2022
Male,Ang Mo Kio,Sembawang Hills,35 - 39,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,35 - 39,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,35 - 39,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,35 - 39,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,35 - 39,> 120,110,2022
Male,Ang Mo Kio,Sembawang Hills,40 - 44,Total*,160,2022
Male,Ang Mo Kio,Sembawang Hills,40 - 44,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,40 - 44,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,40 - 44,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,40 - 44,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,40 - 44,> 120,130,2022
Male,Ang Mo Kio,Sembawang Hills,45 - 49,Total*,230,2022
Male,Ang Mo Kio,Sembawang Hills,45 - 49,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,45 - 49,> 60 - 80,10,2022
Male,Ang Mo Kio,Sembawang Hills,45 - 49,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,45 - 49,> 100 - 120,20,2022
Male,Ang Mo Kio,Sembawang Hills,45 - 49,> 120,190,2022
Male,Ang Mo Kio,Sembawang Hills,50 - 54,Total*,260,2022
Male,Ang Mo Kio,Sembawang Hills,50 - 54,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,50 - 54,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,50 - 54,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,50 - 54,> 120,230,2022
Male,Ang Mo Kio,Sembawang Hills,55 - 59,Total*,240,2022
Male,Ang Mo Kio,Sembawang Hills,55 - 59,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,55 - 59,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,55 - 59,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,55 - 59,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,55 - 59,> 120,210,2022
Male,Ang Mo Kio,Sembawang Hills,60 - 64,Total*,260,2022
Male,Ang Mo Kio,Sembawang Hills,60 - 64,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,60 - 64,> 60 - 80,10,2022
Male,Ang Mo Kio,Sembawang Hills,60 - 64,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,60 - 64,> 100 - 120,20,2022
Male,Ang Mo Kio,Sembawang Hills,60 - 64,> 120,220,2022
Male,Ang Mo Kio,Sembawang Hills,65 - 69,Total*,200,2022
Male,Ang Mo Kio,Sembawang Hills,65 - 69,? 60,0,2022
Male,Ang Mo Kio,Sembawang Hills,65 - 69,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,65 - 69,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,65 - 69,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,65 - 69,> 120,170,2022
Male,Ang Mo Kio,Sembawang Hills,70 - 74,Total*,170,2022
Male,Ang Mo Kio,Sembawang Hills,70 - 74,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,70 - 74,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,70 - 74,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,70 - 74,> 120,160,2022
Male,Ang Mo Kio,Sembawang Hills,75 - 79,Total*,110,2022
Male,Ang Mo Kio,Sembawang Hills,75 - 79,> 60 - 80,0,2022
Male,Ang Mo Kio,Sembawang Hills,75 - 79,> 80 - 100,0,2022
Male,Ang Mo Kio,Sembawang Hills,75 - 79,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,75 - 79,> 120,100,2022
Male,Ang Mo Kio,Sembawang Hills,80 - 84,Total*,90,2022
Male,Ang Mo Kio,Sembawang Hills,80 - 84,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,80 - 84,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,80 - 84,> 120,70,2022
Male,Ang Mo Kio,Sembawang Hills,85 - 89,Total*,40,2022
Male,Ang Mo Kio,Sembawang Hills,85 - 89,> 80 - 100,0,2022
Male,Ang Mo Kio,Sembawang Hills,85 - 89,> 100 - 120,0,2022
Male,Ang Mo Kio,Sembawang Hills,85 - 89,> 120,30,2022
Male,Ang Mo Kio,Sembawang Hills,90 & Over,Total*,30,2022
Male,Ang Mo Kio,Sembawang Hills,90 & Over,> 80 - 100,10,2022
Male,Ang Mo Kio,Sembawang Hills,90 & Over,> 100 - 120,10,2022
Male,Ang Mo Kio,Sembawang Hills,90 & Over,> 120,20,2022
Male,Ang Mo Kio,Shangri-La,0 - 4,Total*,370,2022
Male,Ang Mo Kio,Shangri-La,0 - 4,? 60,80,2022
Male,Ang Mo Kio,Shangri-La,0 - 4,> 60 - 80,60,2022
Male,Ang Mo Kio,Shangri-La,0 - 4,> 80 - 100,140,2022
Male,Ang Mo Kio,Shangri-La,0 - 4,> 100 - 120,70,2022
Male,Ang Mo Kio,Shangri-La,0 - 4,> 120,20,2022
Male,Ang Mo Kio,Shangri-La,15 - 19,Total*,390,2022
Male,Ang Mo Kio,Shangri-La,15 - 19,? 60,70,2022
Male,Ang Mo Kio,Shangri-La,15 - 19,> 60 - 80,110,2022
Male,Ang Mo Kio,Shangri-La,15 - 19,> 80 - 100,120,2022
Male,Ang Mo Kio,Shangri-La,15 - 19,> 100 - 120,40,2022
Male,Ang Mo Kio,Shangri-La,15 - 19,> 120,40,2022
Male,Ang Mo Kio,Shangri-La,20 - 24,Total*,450,2022
Male,Ang Mo Kio,Shangri-La,20 - 24,? 60,110,2022
Male,Ang Mo Kio,Shangri-La,20 - 24,> 60 - 80,130,2022
Male,Ang Mo Kio,Shangri-La,20 - 24,> 80 - 100,130,2022
Male,Ang Mo Kio,Shangri-La,20 - 24,> 100 - 120,40,2022
Male,Ang Mo Kio,Shangri-La,20 - 24,> 120,50,2022
Male,Ang Mo Kio,Shangri-La,25 - 29,Total*,540,2022
Male,Ang Mo Kio,Shangri-La,25 - 29,? 60,100,2022
Male,Ang Mo Kio,Shangri-La,25 - 29,> 60 - 80,150,2022
Male,Ang Mo Kio,Shangri-La,25 - 29,> 80 - 100,180,2022
Male,Ang Mo Kio,Shangri-La,25 - 29,> 100 - 120,50,2022
Male,Ang Mo Kio,Shangri-La,25 - 29,> 120,50,2022
Male,Ang Mo Kio,Shangri-La,30 - 34,Total*,660,2022
Male,Ang Mo Kio,Shangri-La,30 - 34,? 60,80,2022
Male,Ang Mo Kio,Shangri-La,30 - 34,> 60 - 80,140,2022
Male,Ang Mo Kio,Shangri-La,30 - 34,> 80 - 100,280,2022
Male,Ang Mo Kio,Shangri-La,30 - 34,> 100 - 120,100,2022
Male,Ang Mo Kio,Shangri-La,30 - 34,> 120,50,2022
Male,Ang Mo Kio,Shangri-La,35 - 39,Total*,520,2022
Male,Ang Mo Kio,Shangri-La,35 - 39,? 60,60,2022
Male,Ang Mo Kio,Shangri-La,35 - 39,> 60 - 80,100,2022
Male,Ang Mo Kio,Shangri-La,35 - 39,> 80 - 100,250,2022
Male,Ang Mo Kio,Shangri-La,35 - 39,> 100 - 120,60,2022
Male,Ang Mo Kio,Shangri-La,35 - 39,> 120,50,2022
Male,Ang Mo Kio,Shangri-La,40 - 44,Total*,550,2022
Male,Ang Mo Kio,Shangri-La,40 - 44,? 60,60,2022
Male,Ang Mo Kio,Shangri-La,40 - 44,> 60 - 80,190,2022
Male,Ang Mo Kio,Shangri-La,40 - 44,> 80 - 100,190,2022
Male,Ang Mo Kio,Shangri-La,40 - 44,> 100 - 120,80,2022
Male,Ang Mo Kio,Shangri-La,40 - 44,> 120,30,2022
Male,Ang Mo Kio,Shangri-La,45 - 49,Total*,560,2022
Male,Ang Mo Kio,Shangri-La,45 - 49,? 60,50,2022
Male,Ang Mo Kio,Shangri-La,45 - 49,> 60 - 80,220,2022
Male,Ang Mo Kio,Shangri-La,45 - 49,> 80 - 100,180,2022
Male,Ang Mo Kio,Shangri-La,45 - 49,> 100 - 120,60,2022
Male,Ang Mo Kio,Shangri-La,45 - 49,> 120,40,2022
Male,Ang Mo Kio,Shangri-La,50 - 54,Total*,600,2022
Male,Ang Mo Kio,Shangri-La,50 - 54,? 60,100,2022
Male,Ang Mo Kio,Shangri-La,50 - 54,> 60 - 80,200,2022
Male,Ang Mo Kio,Shangri-La,50 - 54,> 80 - 100,190,2022
Male,Ang Mo Kio,Shangri-La,50 - 54,> 100 - 120,40,2022
Male,Ang Mo Kio,Shangri-La,50 - 54,> 120,70,2022
Male,Ang Mo Kio,Shangri-La,55 - 59,Total*,680,2022
Male,Ang Mo Kio,Shangri-La,55 - 59,? 60,130,2022
Male,Ang Mo Kio,Shangri-La,55 - 59,> 60 - 80,260,2022
Male,Ang Mo Kio,Shangri-La,55 - 59,> 80 - 100,200,2022
Male,Ang Mo Kio,Shangri-La,55 - 59,> 100 - 120,30,2022
Male,Ang Mo Kio,Shangri-La,55 - 59,> 120,60,2022
Male,Ang Mo Kio,Shangri-La,60 - 64,Total*,700,2022
Male,Ang Mo Kio,Shangri-La,60 - 64,? 60,150,2022
Male,Ang Mo Kio,Shangri-La,60 - 64,> 60 - 80,240,2022
Male,Ang Mo Kio,Shangri-La,60 - 64,> 80 - 100,200,2022
Male,Ang Mo Kio,Shangri-La,60 - 64,> 100 - 120,40,2022
Male,Ang Mo Kio,Shangri-La,60 - 64,> 120,70,2022
Male,Ang Mo Kio,Shangri-La,65 - 69,Total*,630,2022
Male,Ang Mo Kio,Shangri-La,65 - 69,? 60,160,2022
Male,Ang Mo Kio,Shangri-La,65 - 69,> 60 - 80,200,2022
Male,Ang Mo Kio,Shangri-La,65 - 69,> 80 - 100,170,2022
Male,Ang Mo Kio,Shangri-La,65 - 69,> 100 - 120,30,2022
Male,Ang Mo Kio,Shangri-La,65 - 69,> 120,70,2022
Male,Ang Mo Kio,Shangri-La,70 - 74,Total*,470,2022
Male,Ang Mo Kio,Shangri-La,70 - 74,? 60,100,2022
Male,Ang Mo Kio,Shangri-La,70 - 74,> 60 - 80,150,2022
Male,Ang Mo Kio,Shangri-La,70 - 74,> 80 - 100,140,2022
Male,Ang Mo Kio,Shangri-La,70 - 74,> 100 - 120,20,2022
Male,Ang Mo Kio,Shangri-La,70 - 74,> 120,40,2022
Male,Ang Mo Kio,Shangri-La,75 - 79,Total*,290,2022
Male,Ang Mo Kio,Shangri-La,75 - 79,? 60,60,2022
Male,Ang Mo Kio,Shangri-La,75 - 79,> 60 - 80,110,2022
Male,Ang Mo Kio,Shangri-La,75 - 79,> 80 - 100,90,2022
Male,Ang Mo Kio,Shangri-La,75 - 79,> 100 - 120,10,2022
Male,Ang Mo Kio,Shangri-La,75 - 79,> 120,20,2022
Male,Ang Mo Kio,Shangri-La,80 - 84,Total*,230,2022
Male,Ang Mo Kio,Shangri-La,80 - 84,? 60,50,2022
Male,Ang Mo Kio,Shangri-La,80 - 84,> 60 - 80,70,2022
Male,Ang Mo Kio,Shangri-La,80 - 84,> 80 - 100,60,2022
Male,Ang Mo Kio,Shangri-La,80 - 84,> 100 - 120,10,2022
Male,Ang Mo Kio,Shangri-La,80 - 84,> 120,20,2022
Male,Ang Mo Kio,Shangri-La,85 - 89,Total*,110,2022
Male,Ang Mo Kio,Shangri-La,85 - 89,? 60,10,2022
Male,Ang Mo Kio,Shangri-La,85 - 89,> 60 - 80,40,2022
Male,Ang Mo Kio,Shangri-La,85 - 89,> 80 - 100,30,2022
Male,Ang Mo Kio,Shangri-La,85 - 89,> 100 - 120,10,2022
Male,Ang Mo Kio,Shangri-La,85 - 89,> 120,10,2022
Male,Ang Mo Kio,Shangri-La,90 & Over,Total*,50,2022
Male,Ang Mo Kio,Shangri-La,90 & Over,? 60,10,2022
Male,Ang Mo Kio,Shangri-La,90 & Over,> 60 - 80,10,2022
Male,Ang Mo Kio,Shangri-La,90 & Over,> 80 - 100,10,2022
Male,Ang Mo Kio,Shangri-La,90 & Over,> 100 - 120,0,2022
Male,Ang Mo Kio,Shangri-La,90 & Over,> 120,10,2022
Male,Ang Mo Kio,Tagore,0 - 4,Total*,110,2022
Male,Ang Mo Kio,Tagore,0 - 4,? 60,0,2022
Male,Ang Mo Kio,Tagore,0 - 4,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,0 - 4,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,0 - 4,> 100 - 120,10,2022
Male,Ang Mo Kio,Tagore,0 - 4,> 120,90,2022
Male,Ang Mo Kio,Tagore,15 - 19,Total*,240,2022
Male,Ang Mo Kio,Tagore,15 - 19,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,15 - 19,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,15 - 19,> 100 - 120,20,2022
Male,Ang Mo Kio,Tagore,15 - 19,> 120,200,2022
Male,Ang Mo Kio,Tagore,20 - 24,Total*,240,2022
Male,Ang Mo Kio,Tagore,20 - 24,> 60 - 80,0,2022
Male,Ang Mo Kio,Tagore,20 - 24,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,20 - 24,> 100 - 120,30,2022
Male,Ang Mo Kio,Tagore,20 - 24,> 120,200,2022
Male,Ang Mo Kio,Tagore,25 - 29,Total*,310,2022
Male,Ang Mo Kio,Tagore,25 - 29,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,25 - 29,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,25 - 29,> 100 - 120,40,2022
Male,Ang Mo Kio,Tagore,25 - 29,> 120,260,2022
Male,Ang Mo Kio,Tagore,30 - 34,Total*,290,2022
Male,Ang Mo Kio,Tagore,30 - 34,? 60,0,2022
Male,Ang Mo Kio,Tagore,30 - 34,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,30 - 34,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,30 - 34,> 100 - 120,40,2022
Male,Ang Mo Kio,Tagore,30 - 34,> 120,240,2022
Male,Ang Mo Kio,Tagore,35 - 39,Total*,160,2022
Male,Ang Mo Kio,Tagore,35 - 39,? 60,0,2022
Male,Ang Mo Kio,Tagore,35 - 39,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,35 - 39,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,35 - 39,> 100 - 120,30,2022
Male,Ang Mo Kio,Tagore,35 - 39,> 120,130,2022
Male,Ang Mo Kio,Tagore,40 - 44,Total*,190,2022
Male,Ang Mo Kio,Tagore,40 - 44,? 60,0,2022
Male,Ang Mo Kio,Tagore,40 - 44,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,40 - 44,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,40 - 44,> 100 - 120,40,2022
Male,Ang Mo Kio,Tagore,40 - 44,> 120,130,2022
Male,Ang Mo Kio,Tagore,45 - 49,Total*,230,2022
Male,Ang Mo Kio,Tagore,45 - 49,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,45 - 49,> 80 - 100,10,2022
Male,Ang Mo Kio,Tagore,45 - 49,> 100 - 120,40,2022
Male,Ang Mo Kio,Tagore,45 - 49,> 120,170,2022
Male,Ang Mo Kio,Tagore,50 - 54,Total*,270,2022
Male,Ang Mo Kio,Tagore,50 - 54,? 60,0,2022
Male,Ang Mo Kio,Tagore,50 - 54,> 60 - 80,0,2022
Male,Ang Mo Kio,Tagore,50 - 54,> 80 - 100,10,2022
Male,Ang Mo Kio,Tagore,50 - 54,> 100 - 120,50,2022
Male,Ang Mo Kio,Tagore,50 - 54,> 120,200,2022
Male,Ang Mo Kio,Tagore,55 - 59,Total*,270,2022
Male,Ang Mo Kio,Tagore,55 - 59,> 60 - 80,10,2022
Male,Ang Mo Kio,Tagore,55 - 59,> 80 - 100,0,2022
Male,Ang Mo Kio,Tagore,55 - 59,> 100 - 120,40,2022
Male,Ang Mo Kio,Tagore,55 - 59,> 120,220,2022
Male,Ang Mo Kio,Tagore,60 - 64,Total*,330,2022
Male,Ang Mo Kio,Tagore,60 - 64,? 60,0,2022
